State,County,Use,Year,Volume,Count
New Mexico,130600070906,Drilling,201511,0.15633,1
New Mexico,130600070906,Drilling,201609,0.051255,1
New Mexico,130600070906,Drilling,201609,0.049785,1
New Mexico,130600070906,Drilling,201609,0.052455,1
New Mexico,130600070906,Drilling,201610,0.049785,1
New Mexico,130600070906,Drilling,201706,0.156585,1
New Mexico,130600070906,Drilling,201710,0.1341,1
New Mexico,130600070906,Drilling,201711,0.05697,1
New Mexico,130600070906,Drilling,201712,0.04335,1
New Mexico,130600070906,Drilling,201803,0.1497,1
New Mexico,130600070906,Drilling,201803,0.14895,1
New Mexico,130600070906,Drilling,201803,0.0426,1
New Mexico,130600070906,Drilling,201804,0.1497,1
New Mexico,130600070906,Drilling,201808,0.04977,1
New Mexico,130600070906,Drilling,201810,0.0465,1
New Mexico,130600070906,Drilling,201903,0.05133,1
New Mexico,130600070906,Drilling,201906,0.049695,1
New Mexico,130600070906,Drilling,201909,0.047625,1
New Mexico,130600070906,Drilling,201911,0.0471,1
New Mexico,130600070906,Drilling,201911,0.045945,1
New Mexico,130600070906,Drilling,202103,0.042915,1
New Mexico,130600070906,Drilling,202103,0.04383,1
New Mexico,130600070906,Drilling,202106,0.06603,1
New Mexico,130600070906,Drilling,202106,0.06603,1
New Mexico,130600070906,Drilling,202106,0.052586,1
New Mexico,130600070906,Drilling,202107,0.044055,1
New Mexico,130600070906,Drilling,202108,0.04407,1
New Mexico,130600070906,Drilling,202109,0.043555,1
New Mexico,130600071402,Drilling,201210,0.07287,1
New Mexico,130600071402,Drilling,201210,0.078345,1
New Mexico,130600071402,Drilling,201210,0.075375,1
New Mexico,130600071402,Drilling,201210,0.066975,1
New Mexico,130600071402,Drilling,201211,0.07989,1
New Mexico,130600071402,Drilling,201211,0.080925,1
New Mexico,130600071402,Drilling,201211,0.072975,1
New Mexico,130600071402,Drilling,201212,0.08142,1
New Mexico,130600071402,Drilling,201212,0.0807,1
New Mexico,130600071402,Drilling,201301,0.075,1
New Mexico,130600071402,Drilling,201301,0.08007,1
New Mexico,130600071402,Drilling,201301,0.073065,1
New Mexico,130600071402,Drilling,201301,0.06822,1
New Mexico,130600071402,Drilling,201302,0.07272,1
New Mexico,130600071402,Drilling,201302,0.074205,1
New Mexico,130600071402,Drilling,201302,0.072405,1
New Mexico,130600071402,Drilling,201302,0.083475,1
New Mexico,130600071402,Drilling,201302,0.08148,1
New Mexico,130600071402,Drilling,201302,0.08223,1
New Mexico,130600071402,Drilling,201302,0.07245,1
New Mexico,130600071402,Drilling,201303,0.07212,1
New Mexico,130600071402,Drilling,201303,0.073125,1
New Mexico,130600071402,Drilling,201303,0.0729,1
New Mexico,130600071402,Drilling,201303,0.07269,1
New Mexico,130600071402,Drilling,201304,0.07293,1
New Mexico,130600071402,Drilling,201304,0.07305,1
New Mexico,130600071402,Drilling,201304,0.072765,1
New Mexico,130600071402,Drilling,201304,0.072,1
New Mexico,130600071402,Drilling,201304,0.08265,1
New Mexico,130600071402,Drilling,201304,0.082515,1
New Mexico,130600071402,Drilling,201304,0.067275,1
New Mexico,130600071402,Drilling,201305,0.072525,1
New Mexico,130600071402,Drilling,201305,0.072885,1
New Mexico,130600071402,Drilling,201305,0.0732,1
New Mexico,130600071402,Drilling,201305,0.08226,1
New Mexico,130600071402,Drilling,201305,0.084375,1
New Mexico,130600071402,Drilling,201305,0.084495,1
New Mexico,130600071402,Drilling,201305,0.074295,1
New Mexico,130600071402,Drilling,201305,0.07395,1
New Mexico,130600071402,Drilling,201305,0.07251,1
New Mexico,130600071402,Drilling,201305,0.0723,1
New Mexico,130600071402,Drilling,201305,0.07248,1
New Mexico,130600071402,Drilling,201305,0.07245,1
New Mexico,130600071402,Drilling,201305,0.083475,1
New Mexico,130600071402,Drilling,201306,0.0747,1
New Mexico,130600071402,Drilling,201306,0.074205,1
New Mexico,130600071402,Drilling,201306,0.08388,1
New Mexico,130600071402,Drilling,201306,0.08829,1
New Mexico,130600071402,Drilling,201306,0.08355,1
New Mexico,130600071402,Drilling,201306,0.074355,1
New Mexico,130600071402,Drilling,201307,0.084915,1
New Mexico,130600071402,Drilling,201307,0.08568,1
New Mexico,130600071402,Drilling,201307,0.08775,1
New Mexico,130600071402,Drilling,201307,0.085425,1
New Mexico,130600071402,Drilling,201307,0.08625,1
New Mexico,130600071402,Drilling,201307,0.08535,1
New Mexico,130600071402,Drilling,201307,0.07425,1
New Mexico,130600071402,Drilling,201308,0.06801,1
New Mexico,130600071402,Drilling,201308,0.08625,1
New Mexico,130600071402,Drilling,201308,0.085275,1
New Mexico,130600071402,Drilling,201308,0.084825,1
New Mexico,130600071402,Drilling,201308,0.08652,1
New Mexico,130600071402,Drilling,201308,0.085935,1
New Mexico,130600071402,Drilling,201308,0.08583,1
New Mexico,130600071402,Drilling,201308,0.08679,1
New Mexico,130600071402,Drilling,201308,0.067605,1
New Mexico,130600071402,Drilling,201309,0.07353,1
New Mexico,130600071402,Drilling,201309,0.064785,1
New Mexico,130600071402,Drilling,201309,0.07353,1
New Mexico,130600071402,Drilling,201310,0.072705,1
New Mexico,130600071402,Drilling,201311,0.07266,1
New Mexico,130600071402,Drilling,201311,0.074595,1
New Mexico,130600071402,Drilling,201311,0.072825,1
New Mexico,130600071402,Drilling,201312,0.073995,1
New Mexico,130600071402,Drilling,201312,0.082485,1
New Mexico,130600071402,Drilling,201312,0.0675,1
New Mexico,130600071402,Drilling,201401,0.0678,1
New Mexico,130600071402,Drilling,201401,0.067695,1
New Mexico,130600071402,Drilling,201401,0.0678,1
New Mexico,130600071402,Drilling,201401,0.05787,1
New Mexico,130600071402,Drilling,201401,0.06735,1
New Mexico,130600071402,Drilling,201403,0.13275,1
New Mexico,130600071402,Drilling,201403,0.078,1
New Mexico,130600071402,Drilling,201404,0.073695,1
New Mexico,130600071402,Drilling,201404,0.073695,1
New Mexico,130600071402,Drilling,201405,0.0735,1
New Mexico,130600071402,Drilling,201405,0.07389,1
New Mexico,130600071402,Drilling,201406,0.0741,1
New Mexico,130600071402,Drilling,201406,0.07296,1
New Mexico,130600071402,Drilling,201407,0.073455,1
New Mexico,130600071402,Drilling,201407,0.0735,1
New Mexico,130600071402,Drilling,201503,0.05628,1
New Mexico,130600071402,Drilling,201503,0.07209,1
New Mexico,130600071402,Drilling,201505,0.06309,1
New Mexico,130600071402,Drilling,201505,0.0765,1
New Mexico,130600071402,Drilling,201505,0.0735,1
New Mexico,130600071402,Drilling,201507,0.07362,1
New Mexico,130600071402,Drilling,201508,0.056985,1
New Mexico,130600071402,Drilling,201508,0.05841,1
New Mexico,130600071402,Drilling,201604,0.055035,1
New Mexico,130600071402,Drilling,201712,0.05307,1
New Mexico,130600071402,Drilling,201712,0.054225,1
New Mexico,130600071402,Drilling,201806,0.0729,1
New Mexico,130600071402,Drilling,201806,0.054,1
New Mexico,130600071402,Drilling,201808,0.05289,1
New Mexico,130600071402,Drilling,201808,0.05625,1
New Mexico,130600071402,Drilling,201812,0.053025,1
New Mexico,130600071402,Drilling,201903,0.042495,1
New Mexico,130600071403,Drilling,201311,0.067575,1
New Mexico,130600071403,Drilling,201312,0.067875,1
New Mexico,130600071403,Drilling,201504,0.07164,1
New Mexico,130600071403,Drilling,201505,0.05247,1
New Mexico,130600071403,Drilling,201508,0.05919,1
New Mexico,130600071403,Drilling,201608,0.069,1
New Mexico,130600071403,Drilling,201609,0.072525,1
New Mexico,130600071403,Drilling,201609,0.06807,1
New Mexico,130600071403,Drilling,201611,0.058564,1
New Mexico,130600071403,Drilling,201612,0.0765,1
New Mexico,130600071403,Drilling,201612,0.07881,1
New Mexico,130600071403,Drilling,201703,0.071655,1
New Mexico,130600071403,Drilling,201703,0.0705,1
New Mexico,130600071403,Drilling,201707,0.07668,1
New Mexico,130600071403,Drilling,201804,0.07395,1
New Mexico,130600071403,Drilling,201807,0.07041,1
New Mexico,130600071403,Drilling,201808,0.07239,1
New Mexico,130600071403,Drilling,201908,0.0735,1
New Mexico,130600071403,Drilling,201908,0.07815,1
New Mexico,130600071403,Drilling,202101,0.06645,1
New Mexico,130600071403,Drilling,202101,0.041865,1
New Mexico,130600071403,Drilling,202101,0.05103,1
New Mexico,130600071403,Drilling,202101,0.049755,1
New Mexico,130600071405,Drilling,201409,0.069,1
New Mexico,130600071405,Drilling,201507,0.045878,1
New Mexico,130600071405,Drilling,201507,0.043935,1
New Mexico,130600071405,Drilling,201509,0.06417,1
New Mexico,130600071405,Drilling,201510,0.055626,1
New Mexico,130600071405,Drilling,201605,0.052755,1
New Mexico,130600071405,Drilling,201608,0.066615,1
New Mexico,130600071405,Drilling,201609,0.075705,1
New Mexico,130600071405,Drilling,201611,0.048718,1
New Mexico,130600071405,Drilling,201703,0.063435,1
New Mexico,130600071405,Drilling,201706,0.072885,1
New Mexico,130600071405,Drilling,201707,0.0729,1
New Mexico,130600071405,Drilling,201710,0.0675,1
New Mexico,130600071405,Drilling,201711,0.06804,1
New Mexico,130600071405,Drilling,201712,0.047539,1
New Mexico,130600071405,Drilling,201712,0.04207,1
New Mexico,130600071405,Drilling,201712,0.05028,1
New Mexico,130600071405,Drilling,201712,0.049065,1
New Mexico,130600071405,Drilling,201712,0.07005,1
New Mexico,130600071405,Drilling,201712,0.043815,1
New Mexico,130600071405,Drilling,201801,0.06339,1
New Mexico,130600071405,Drilling,201801,0.064905,1
New Mexico,130600071405,Drilling,201801,0.1395,1
New Mexico,130600071405,Drilling,201801,0.061365,1
New Mexico,130600071405,Drilling,201802,0.063,1
New Mexico,130600071405,Drilling,201802,0.074745,1
New Mexico,130600071405,Drilling,201802,0.054525,1
New Mexico,130600071405,Drilling,201802,0.064725,1
New Mexico,130600071405,Drilling,201803,0.07209,1
New Mexico,130600071405,Drilling,201803,0.061515,1
New Mexico,130600071405,Drilling,201803,0.056625,1
New Mexico,130600071405,Drilling,201909,0.0429,1
New Mexico,130600071405,Drilling,201909,0.0399,1
New Mexico,130600071405,Drilling,202105,0.047907,1
New Mexico,130600071405,Drilling,202105,0.037635,1
New Mexico,130600071405,Drilling,202105,0.047028,1
New Mexico,130600071405,Drilling,202107,0.050727,1
New Mexico,130600071405,Drilling,202107,0.051066,1
New Mexico,130600100605,Drilling,201611,0.066195,1
New Mexico,130600100605,Drilling,201708,0.051735,1
New Mexico,130600100605,Drilling,201711,0.070005,1
New Mexico,130600110101,Drilling,201211,0.096,1
New Mexico,130600110101,Drilling,201211,0.0897,1
New Mexico,130600110101,Drilling,201211,0.0822,1
New Mexico,130600110101,Drilling,201212,0.096,1
New Mexico,130600110101,Drilling,201212,0.096,1
New Mexico,130600110101,Drilling,201302,0.086655,1
New Mexico,130600110101,Drilling,201305,0.089205,1
New Mexico,130600110101,Drilling,201305,0.08676,1
New Mexico,130600110101,Drilling,201305,0.083925,1
New Mexico,130600110101,Drilling,201308,0.0882,1
New Mexico,130600110101,Drilling,201308,0.0798,1
New Mexico,130600110101,Drilling,201308,0.083625,1
New Mexico,130600110101,Drilling,201308,0.0882,1
New Mexico,130600110101,Drilling,201308,0.09456,1
New Mexico,130600110101,Drilling,201308,0.09501,1
New Mexico,130600110101,Drilling,201308,0.09408,1
New Mexico,130600110101,Drilling,201309,0.0924,1
New Mexico,130600110101,Drilling,201309,0.094455,1
New Mexico,130600110101,Drilling,201309,0.094095,1
New Mexico,130600110101,Drilling,201310,0.091035,1
New Mexico,130600110101,Drilling,201310,0.09438,1
New Mexico,130600110101,Drilling,201312,0.07755,1
New Mexico,130600110101,Drilling,201312,0.08625,1
New Mexico,130600110101,Drilling,201312,0.078,1
New Mexico,130600110101,Drilling,201312,0.086475,1
New Mexico,130600110101,Drilling,201312,0.09276,1
New Mexico,130600110101,Drilling,201401,0.09225,1
New Mexico,130600110101,Drilling,201401,0.091995,1
New Mexico,130600110101,Drilling,201405,0.08565,1
New Mexico,130600110101,Drilling,201405,0.093,1
New Mexico,130600110101,Drilling,201405,0.086655,1
New Mexico,130600110101,Drilling,201405,0.086655,1
New Mexico,130600110101,Drilling,201406,0.09312,1
New Mexico,130600110101,Drilling,201409,0.0936,1
New Mexico,130600110101,Drilling,201410,0.078,1
New Mexico,130600110101,Drilling,201410,0.080355,1
New Mexico,130600110101,Drilling,201410,0.08805,1
New Mexico,130600110101,Drilling,201410,0.087,1
New Mexico,130600110101,Drilling,201411,0.075,1
New Mexico,130600110101,Drilling,201411,0.075,1
New Mexico,130600110101,Drilling,201411,0.075,1
New Mexico,130600110101,Drilling,201412,0.093,1
New Mexico,130600110101,Drilling,201501,0.0588,1
New Mexico,130600110101,Drilling,201501,0.05622,1
New Mexico,130600110101,Drilling,201501,0.0618,1
New Mexico,130600110101,Drilling,201501,0.09435,1
New Mexico,130600110101,Drilling,201502,0.09438,1
New Mexico,130600110101,Drilling,201504,0.072465,1
New Mexico,130600110101,Drilling,201504,0.14616,1
New Mexico,130600110101,Drilling,201505,0.1479,1
New Mexico,130600110101,Drilling,201505,0.14763,1
New Mexico,130600110101,Drilling,201505,0.08691,1
New Mexico,130600110101,Drilling,201506,0.155205,1
New Mexico,130600110101,Drilling,201507,0.12972,1
New Mexico,130600110101,Drilling,201507,0.07545,1
New Mexico,130600110101,Drilling,201507,0.12525,1
New Mexico,130600110101,Drilling,201507,0.159555,1
New Mexico,130600110101,Drilling,201508,0.066615,1
New Mexico,130600110101,Drilling,201508,0.13755,1
New Mexico,130600110101,Drilling,201508,0.077625,1
New Mexico,130600110101,Drilling,201508,0.16488,1
New Mexico,130600110101,Drilling,201509,0.12483,1
New Mexico,130600110101,Drilling,201509,0.159585,1
New Mexico,130600110101,Drilling,201509,0.143355,1
New Mexico,130600110101,Drilling,201509,0.08256,1
New Mexico,130600110101,Drilling,201510,0.146775,1
New Mexico,130600110101,Drilling,201510,0.131325,1
New Mexico,130600110101,Drilling,201510,0.07158,1
New Mexico,130600110101,Drilling,201510,0.07125,1
New Mexico,130600110101,Drilling,201510,0.14265,1
New Mexico,130600110101,Drilling,201511,0.07674,1
New Mexico,130600110101,Drilling,201511,0.14265,1
New Mexico,130600110101,Drilling,201511,0.080655,1
New Mexico,130600110101,Drilling,201512,0.1542,1
New Mexico,130600110101,Drilling,201512,0.147735,1
New Mexico,130600110101,Drilling,201512,0.07752,1
New Mexico,130600110101,Drilling,201512,0.14859,1
New Mexico,130600110101,Drilling,201601,0.0975,1
New Mexico,130600110101,Drilling,201604,0.0819,1
New Mexico,130600110101,Drilling,201604,0.07752,1
New Mexico,130600110101,Drilling,201605,0.07713,1
New Mexico,130600110101,Drilling,201605,0.07011,1
New Mexico,130600110101,Drilling,201605,0.07827,1
New Mexico,130600110101,Drilling,201607,0.088605,1
New Mexico,130600110101,Drilling,201607,0.07212,1
New Mexico,130600110101,Drilling,201607,0.09645,1
New Mexico,130600110101,Drilling,201608,0.08631,1
New Mexico,130600110101,Drilling,201608,0.144165,1
New Mexico,130600110101,Drilling,201608,0.088035,1
New Mexico,130600110101,Drilling,201608,0.078915,1
New Mexico,130600110101,Drilling,201608,0.096675,1
New Mexico,130600110101,Drilling,201705,0.080745,1
New Mexico,130600110101,Drilling,201706,0.08226,1
New Mexico,130600110101,Drilling,201706,0.0885,1
New Mexico,130600110101,Drilling,201709,0.07785,1
New Mexico,130600110101,Drilling,201709,0.070485,1
New Mexico,130600110101,Drilling,201709,0.08361,1
New Mexico,130600110101,Drilling,201709,0.083925,1
New Mexico,130600110101,Drilling,201709,0.0765,1
New Mexico,130600110101,Drilling,201710,0.079305,1
New Mexico,130600110101,Drilling,201710,0.08607,1
New Mexico,130600110101,Drilling,201710,0.08583,1
New Mexico,130600110101,Drilling,201710,0.079545,1
New Mexico,130600110101,Drilling,201710,0.07461,1
New Mexico,130600110101,Drilling,201711,0.07995,1
New Mexico,130600110101,Drilling,201711,0.07071,1
New Mexico,130600110101,Drilling,201711,0.15375,1
New Mexico,130600110101,Drilling,201801,0.07347,1
New Mexico,130600110101,Drilling,201808,0.085545,1
New Mexico,130600110101,Drilling,201808,0.08817,1
New Mexico,130600110101,Drilling,201907,0.144525,1
New Mexico,130600110101,Drilling,202103,0.089595,1
New Mexico,130600110102,Drilling,201210,0.093675,1
New Mexico,130600110102,Drilling,201210,0.08076,1
New Mexico,130600110102,Drilling,201210,0.079575,1
New Mexico,130600110102,Drilling,201211,0.09435,1
New Mexico,130600110102,Drilling,201211,0.078975,1
New Mexico,130600110102,Drilling,201301,0.084,1
New Mexico,130600110102,Drilling,201301,0.093,1
New Mexico,130600110102,Drilling,201302,0.08901,1
New Mexico,130600110102,Drilling,201304,0.08934,1
New Mexico,130600110102,Drilling,201307,0.07527,1
New Mexico,130600110102,Drilling,201307,0.0768,1
New Mexico,130600110102,Drilling,201308,0.07824,1
New Mexico,130600110102,Drilling,201308,0.0768,1
New Mexico,130600110102,Drilling,201310,0.086025,1
New Mexico,130600110102,Drilling,201311,0.09183,1
New Mexico,130600110102,Drilling,201311,0.091155,1
New Mexico,130600110102,Drilling,201311,0.09225,1
New Mexico,130600110102,Drilling,201311,0.093975,1
New Mexico,130600110102,Drilling,201311,0.091305,1
New Mexico,130600110102,Drilling,201311,0.09279,1
New Mexico,130600110102,Drilling,201312,0.09288,1
New Mexico,130600110102,Drilling,201401,0.09213,1
New Mexico,130600110102,Drilling,201401,0.08085,1
New Mexico,130600110102,Drilling,201401,0.08598,1
New Mexico,130600110102,Drilling,201401,0.09306,1
New Mexico,130600110102,Drilling,201401,0.093405,1
New Mexico,130600110102,Drilling,201402,0.094485,1
New Mexico,130600110102,Drilling,201402,0.0945,1
New Mexico,130600110102,Drilling,201402,0.0942,1
New Mexico,130600110102,Drilling,201403,0.09405,1
New Mexico,130600110102,Drilling,201403,0.09348,1
New Mexico,130600110102,Drilling,201404,0.087045,1
New Mexico,130600110102,Drilling,201405,0.09414,1
New Mexico,130600110102,Drilling,201405,0.093135,1
New Mexico,130600110102,Drilling,201405,0.09435,1
New Mexico,130600110102,Drilling,201405,0.0939,1
New Mexico,130600110102,Drilling,201406,0.0936,1
New Mexico,130600110102,Drilling,201406,0.093795,1
New Mexico,130600110102,Drilling,201410,0.0948,1
New Mexico,130600110102,Drilling,201410,0.09375,1
New Mexico,130600110102,Drilling,201411,0.0936,1
New Mexico,130600110102,Drilling,201411,0.09345,1
New Mexico,130600110102,Drilling,201412,0.09378,1
New Mexico,130600110102,Drilling,201412,0.09435,1
New Mexico,130600110102,Drilling,201412,0.123615,1
New Mexico,130600110102,Drilling,201412,0.09468,1
New Mexico,130600110102,Drilling,201501,0.094005,1
New Mexico,130600110102,Drilling,201501,0.1728,1
New Mexico,130600110102,Drilling,201501,0.093855,1
New Mexico,130600110102,Drilling,201501,0.096135,1
New Mexico,130600110102,Drilling,201502,0.095925,1
New Mexico,130600110102,Drilling,201508,0.092925,1
New Mexico,130600110102,Drilling,201601,0.0975,1
New Mexico,130600110102,Drilling,201603,0.12444,1
New Mexico,130600110102,Drilling,201603,0.12384,1
New Mexico,130600110102,Drilling,201607,0.088605,1
New Mexico,130600110102,Drilling,201608,0.096045,1
New Mexico,130600110102,Drilling,201705,0.105,1
New Mexico,130600110102,Drilling,201705,0.105,1
New Mexico,130600110102,Drilling,201710,0.091155,1
New Mexico,130600110102,Drilling,201711,0.072825,1
New Mexico,130600110102,Drilling,201711,0.0747,1
New Mexico,130600110102,Drilling,201712,0.07215,1
New Mexico,130600110102,Drilling,201712,0.07203,1
New Mexico,130600110102,Drilling,201801,0.10407,1
New Mexico,130600110102,Drilling,201801,0.07392,1
New Mexico,130600110102,Drilling,201801,0.07245,1
New Mexico,130600110102,Drilling,201802,0.09105,1
New Mexico,130600110102,Drilling,201802,0.0909,1
New Mexico,130600110102,Drilling,201802,0.074685,1
New Mexico,130600110102,Drilling,201802,0.14265,1
New Mexico,130600110102,Drilling,201803,0.07989,1
New Mexico,130600110102,Drilling,201803,0.07245,1
New Mexico,130600110102,Drilling,201803,0.08475,1
New Mexico,130600110102,Drilling,201804,0.067905,1
New Mexico,130600110102,Drilling,201804,0.07452,1
New Mexico,130600110102,Drilling,201805,0.08925,1
New Mexico,130600110102,Drilling,201805,0.087225,1
New Mexico,130600110102,Drilling,201805,0.074265,1
New Mexico,130600110102,Drilling,201806,0.081165,1
New Mexico,130600110102,Drilling,201806,0.0723,1
New Mexico,130600110102,Drilling,201806,0.06255,1
New Mexico,130600110102,Drilling,201806,0.059775,1
New Mexico,130600110102,Drilling,201806,0.060195,1
New Mexico,130600110102,Drilling,201806,0.0639,1
New Mexico,130600110102,Drilling,201806,0.065310000000000007,1
New Mexico,130600110102,Drilling,201807,0.047595,1
New Mexico,130600110102,Drilling,201808,0.0729,1
New Mexico,130600110102,Drilling,201811,0.0885,1
New Mexico,130600110102,Drilling,201812,0.089175,1
New Mexico,130600110102,Drilling,201902,0.091815,1
New Mexico,130600110102,Drilling,201903,0.09447,1
New Mexico,130600110102,Drilling,202002,0.09315,1
New Mexico,130600110102,Drilling,202003,0.092385,1
New Mexico,130600110102,Drilling,202011,0.08928,1
New Mexico,130600110102,Drilling,202011,0.08874,1
New Mexico,130600110102,Drilling,202012,0.083235,1
New Mexico,130600110102,Drilling,202012,0.088755,1
New Mexico,130600110102,Drilling,202012,0.088785,1
New Mexico,130600110102,Drilling,202101,0.08886,1
New Mexico,130600110102,Drilling,202101,0.089355,1
New Mexico,130600110102,Drilling,202101,0.092535,1
New Mexico,130600110102,Drilling,202101,0.0945,1
New Mexico,130600110102,Drilling,202102,0.087,1
New Mexico,130600110102,Drilling,202102,0.093555,1
New Mexico,130600110102,Drilling,202103,0.090345,1
New Mexico,130600110102,Drilling,202103,0.088875,1
New Mexico,130600110102,Drilling,202104,0.08769,1
New Mexico,130600110102,Drilling,202104,0.08907,1
New Mexico,130600110102,Drilling,202104,0.09297,1
New Mexico,130600110102,Drilling,202105,0.09171,1
New Mexico,130600110102,Drilling,202105,0.09015,1
New Mexico,130600110102,Drilling,202105,0.094155,1
New Mexico,130600110102,Drilling,202106,0.112275,1
New Mexico,130600110102,Drilling,202106,0.120015,1
New Mexico,130600110102,Drilling,202106,0.11727,1
New Mexico,130600110102,Drilling,202106,0.078,1
New Mexico,130600110102,Drilling,202106,0.09375,1
New Mexico,130600110102,Drilling,202106,0.092445,1
New Mexico,130600110102,Drilling,202106,0.0924,1
New Mexico,130600110102,Drilling,202107,0.09006,1
