State,County,Use,Year,Volume,Count
New Mexico,Eddy,Cementing,2012,0.011974,1
New Mexico,Eddy,Cementing,2012,0.01185,1
New Mexico,Eddy,Cementing,2012,0.006045,1
New Mexico,Eddy,Cementing,2012,0.005973,1
New Mexico,Eddy,Cementing,2012,0.01203,1
New Mexico,Eddy,Cementing,2012,0.013334,1
New Mexico,Eddy,Cementing,2012,0.013431,1
New Mexico,Eddy,Cementing,2012,0.012,1
New Mexico,Eddy,Cementing,2012,0.009615,1
New Mexico,Eddy,Cementing,2012,0.018368,1
New Mexico,Eddy,Cementing,2012,0.01239,1
New Mexico,Eddy,Cementing,2012,0.011912,1
New Mexico,Eddy,Cementing,2012,0.011926,1
New Mexico,Eddy,Cementing,2012,0.018387,1
New Mexico,Eddy,Cementing,2012,0.011877,1
New Mexico,Eddy,Cementing,2012,0.007302,1
New Mexico,Eddy,Cementing,2012,0.007438,1
New Mexico,Eddy,Cementing,2012,0.010586,1
New Mexico,Eddy,Cementing,2012,0.012232,1
New Mexico,Eddy,Cementing,2012,0.006746,1
New Mexico,Eddy,Cementing,2012,0.006705,1
New Mexico,Eddy,Cementing,2013,0.012772,1
New Mexico,Eddy,Cementing,2013,0.017542,1
New Mexico,Eddy,Cementing,2013,0.013803,1
New Mexico,Eddy,Cementing,2013,0.011655,1
New Mexico,Eddy,Cementing,2013,0.014844,1
New Mexico,Eddy,Cementing,2013,0.014408,1
New Mexico,Eddy,Cementing,2013,0.019479,1
New Mexico,Eddy,Cementing,2013,0.013142,1
New Mexico,Eddy,Cementing,2013,0.019394,1
New Mexico,Eddy,Cementing,2013,0.016827,1
New Mexico,Eddy,Cementing,2013,0.011379,1
New Mexico,Eddy,Cementing,2013,0.011482,1
New Mexico,Eddy,Cementing,2013,0.009561,1
New Mexico,Eddy,Cementing,2013,0.011856,1
New Mexico,Eddy,Cementing,2013,0.010606,1
New Mexico,Eddy,Cementing,2013,0.009525,1
New Mexico,Eddy,Cementing,2013,0.013048,1
New Mexico,Eddy,Cementing,2013,0.013184,1
New Mexico,Eddy,Cementing,2013,0.0075,1
New Mexico,Eddy,Cementing,2013,0.012975,1
New Mexico,Eddy,Cementing,2013,0.011148,1
New Mexico,Eddy,Cementing,2013,0.015036,1
New Mexico,Eddy,Cementing,2013,0.017952,1
New Mexico,Eddy,Cementing,2013,0.01425,1
New Mexico,Eddy,Cementing,2013,0.01944,1
New Mexico,Eddy,Cementing,2013,0.01986,1
New Mexico,Eddy,Cementing,2013,0.01234,1
New Mexico,Eddy,Cementing,2013,0.007888,1
New Mexico,Eddy,Cementing,2013,0.016017,1
New Mexico,Eddy,Cementing,2013,0.017828,1
New Mexico,Eddy,Cementing,2013,0.011242,1
New Mexico,Eddy,Cementing,2013,0.012255,1
New Mexico,Eddy,Cementing,2013,0.012225,1
New Mexico,Eddy,Cementing,2013,0.011318,1
New Mexico,Eddy,Cementing,2013,0.012452,1
New Mexico,Eddy,Cementing,2013,0.01557,1
New Mexico,Eddy,Cementing,2013,0.012282,1
New Mexico,Eddy,Cementing,2013,0.02193,1
New Mexico,Eddy,Cementing,2013,0.015596,1
New Mexico,Eddy,Cementing,2013,0.015638,1
New Mexico,Eddy,Cementing,2013,0.015618,1
New Mexico,Eddy,Cementing,2013,0.01548,1
New Mexico,Eddy,Cementing,2013,0.016377,1
New Mexico,Eddy,Cementing,2013,0.010914,1
New Mexico,Eddy,Cementing,2013,0.01093,1
New Mexico,Eddy,Cementing,2013,0.011916,1
New Mexico,Eddy,Cementing,2013,0.011292,1
New Mexico,Eddy,Cementing,2013,0.011138,1
New Mexico,Eddy,Cementing,2013,0.018993,1
New Mexico,Eddy,Cementing,2013,0.01107,1
New Mexico,Eddy,Cementing,2013,0.01165,1
New Mexico,Eddy,Cementing,2013,0.01144,1
New Mexico,Eddy,Cementing,2013,0.015116,1
New Mexico,Eddy,Cementing,2013,0.01405,1
New Mexico,Eddy,Cementing,2013,0.00882,1
New Mexico,Eddy,Cementing,2013,0.00798,1
New Mexico,Eddy,Cementing,2013,0.008362,1
New Mexico,Eddy,Cementing,2013,0.00882,1
New Mexico,Eddy,Cementing,2013,0.00924,1
New Mexico,Eddy,Cementing,2013,0.009446,1
New Mexico,Eddy,Cementing,2013,0.007755,1
New Mexico,Eddy,Cementing,2013,0.008625,1
New Mexico,Eddy,Cementing,2013,0.00598,1
New Mexico,Eddy,Cementing,2013,0.0078,1
New Mexico,Eddy,Cementing,2013,0.008648,1
New Mexico,Eddy,Cementing,2013,0.009276,1
New Mexico,Eddy,Cementing,2013,0.006801,1
New Mexico,Eddy,Cementing,2013,0.0074,1
New Mexico,Eddy,Cementing,2013,0.00747,1
New Mexico,Eddy,Cementing,2013,0.007293,1
New Mexico,Eddy,Cementing,2013,0.00742,1
New Mexico,Eddy,Cementing,2013,0.007272,1
New Mexico,Eddy,Cementing,2013,0.007212,1
New Mexico,Eddy,Cementing,2013,0.007252,1
New Mexico,Eddy,Cementing,2013,0.007288,1
New Mexico,Eddy,Cementing,2013,0.007305,1
New Mexico,Eddy,Cementing,2013,0.006468,1
New Mexico,Eddy,Cementing,2013,0.007276,1
New Mexico,Eddy,Cementing,2013,0.0072,1
New Mexico,Eddy,Cementing,2013,0.007353,1
New Mexico,Eddy,Cementing,2013,0.007312,1
New Mexico,Eddy,Cementing,2013,0.00742,1
New Mexico,Eddy,Cementing,2013,0.006478,1
New Mexico,Eddy,Cementing,2013,0.007353,1
New Mexico,Eddy,Cementing,2013,0.00724,1
New Mexico,Eddy,Cementing,2013,0.00732,1
New Mexico,Eddy,Cementing,2013,0.00729,1
New Mexico,Eddy,Cementing,2013,0.007269,1
New Mexico,Eddy,Cementing,2013,0.00813,1
New Mexico,Eddy,Cementing,2013,0.00819,1
New Mexico,Eddy,Cementing,2013,0.007894,1
New Mexico,Eddy,Cementing,2013,0.008118,1
New Mexico,Eddy,Cementing,2013,0.008145,1
New Mexico,Eddy,Cementing,2013,0.007875,1
New Mexico,Eddy,Cementing,2013,0.007852,1
New Mexico,Eddy,Cementing,2013,0.007868,1
New Mexico,Eddy,Cementing,2013,0.007898,1
New Mexico,Eddy,Cementing,2013,0.007383,1
New Mexico,Eddy,Cementing,2013,0.00745,1
New Mexico,Eddy,Cementing,2013,0.007424,1
New Mexico,Eddy,Cementing,2013,0.007424,1
New Mexico,Eddy,Cementing,2013,0.009104,1
New Mexico,Eddy,Cementing,2013,0.009183,1
New Mexico,Eddy,Cementing,2013,0.004557,1
New Mexico,Eddy,Cementing,2013,0.00892,1
New Mexico,Eddy,Cementing,2013,0.008676,1
New Mexico,Eddy,Cementing,2013,0.008666,1
New Mexico,Eddy,Cementing,2013,0.009116,1
New Mexico,Eddy,Cementing,2013,0.008602,1
New Mexico,Eddy,Cementing,2013,0.009456,1
New Mexico,Eddy,Cementing,2013,0.009438,1
New Mexico,Eddy,Cementing,2013,0.008392,1
New Mexico,Eddy,Cementing,2013,0.009501,1
New Mexico,Eddy,Cementing,2013,0.009408,1
New Mexico,Eddy,Cementing,2013,0.00941,1
New Mexico,Eddy,Cementing,2013,0.009225,1
New Mexico,Eddy,Cementing,2013,0.007432,1
New Mexico,Eddy,Cementing,2013,0.008901,1
New Mexico,Eddy,Cementing,2013,0.007824,1
New Mexico,Eddy,Cementing,2013,0.009288,1
New Mexico,Eddy,Cementing,2013,0.00799,1
New Mexico,Eddy,Cementing,2013,0.00786,1
New Mexico,Eddy,Cementing,2013,0.00799,1
New Mexico,Eddy,Cementing,2013,0.007887,1
New Mexico,Eddy,Cementing,2013,0.006309,1
New Mexico,Eddy,Cementing,2013,0.008625,1
New Mexico,Eddy,Cementing,2013,0.013725,1
New Mexico,Eddy,Cementing,2013,0.008265,1
New Mexico,Eddy,Cementing,2013,0.008528,1
New Mexico,Eddy,Cementing,2013,0.008492,1
New Mexico,Eddy,Cementing,2013,0.008388,1
New Mexico,Eddy,Cementing,2013,0.008482,1
New Mexico,Eddy,Cementing,2013,0.008652,1
New Mexico,Eddy,Cementing,2013,0.008568,1
New Mexico,Eddy,Cementing,2013,0.008252,1
New Mexico,Eddy,Cementing,2013,0.008594,1
New Mexico,Eddy,Cementing,2013,0.008248,1
New Mexico,Eddy,Cementing,2013,0.008226,1
New Mexico,Eddy,Cementing,2013,0.008775,1
New Mexico,Eddy,Cementing,2013,0.008542,1
New Mexico,Eddy,Cementing,2013,0.008438,1
New Mexico,Eddy,Cementing,2013,0.008583,1
New Mexico,Eddy,Cementing,2013,0.00807,1
New Mexico,Eddy,Cementing,2013,0.008679,1
New Mexico,Eddy,Cementing,2013,0.008625,1
New Mexico,Eddy,Cementing,2013,0.008348,1
New Mexico,Eddy,Cementing,2013,0.008829,1
New Mexico,Eddy,Cementing,2013,0.008535,1
New Mexico,Eddy,Cementing,2013,0.008355,1
New Mexico,Eddy,Cementing,2013,0.0075,1
New Mexico,Eddy,Cementing,2013,0.008196,1
New Mexico,Eddy,Cementing,2013,0.008007,1
New Mexico,Eddy,Cementing,2013,0.008337,1
New Mexico,Eddy,Cementing,2013,0.008148,1
New Mexico,Eddy,Cementing,2013,0.00845,1
New Mexico,Eddy,Cementing,2013,0.008223,1
New Mexico,Eddy,Cementing,2013,0.00743,1
New Mexico,Eddy,Cementing,2013,0.008122,1
New Mexico,Eddy,Cementing,2013,0.007395,1
New Mexico,Eddy,Cementing,2013,0.007266,1
New Mexico,Eddy,Cementing,2013,0.007251,1
New Mexico,Eddy,Cementing,2013,0.00723,1
New Mexico,Eddy,Cementing,2013,0.007248,1
New Mexico,Eddy,Cementing,2013,0.006788,1
New Mexico,Eddy,Cementing,2013,0.007245,1
New Mexico,Eddy,Cementing,2013,0.00727,1
New Mexico,Eddy,Cementing,2013,0.00746,1
New Mexico,Eddy,Cementing,2013,0.00675,1
New Mexico,Eddy,Cementing,2013,0.007425,1
New Mexico,Eddy,Cementing,2013,0.007306,1
New Mexico,Eddy,Cementing,2013,0.007436,1
New Mexico,Eddy,Cementing,2013,0.007282,1
New Mexico,Eddy,Cementing,2013,0.006822,1
New Mexico,Eddy,Cementing,2013,0.007245,1
New Mexico,Eddy,Cementing,2013,0.00676,1
New Mexico,Eddy,Cementing,2013,0.006758,1
New Mexico,Eddy,Cementing,2013,0.006741,1
New Mexico,Eddy,Cementing,2013,0.006726,1
New Mexico,Eddy,Cementing,2013,0.006738,1
New Mexico,Eddy,Cementing,2013,0.007275,1
New Mexico,Eddy,Cementing,2013,0.006714,1
New Mexico,Eddy,Cementing,2013,0.006722,1
New Mexico,Eddy,Cementing,2013,0.006741,1
New Mexico,Eddy,Cementing,2013,0.00673,1
New Mexico,Eddy,Cementing,2013,0.005932,1
New Mexico,Eddy,Cementing,2013,0.007287,1
New Mexico,Eddy,Cementing,2013,0.00672,1
New Mexico,Eddy,Cementing,2013,0.00759,1
New Mexico,Eddy,Cementing,2013,0.006741,1
New Mexico,Eddy,Cementing,2013,0.00672,1
New Mexico,Eddy,Cementing,2013,0.006747,1
New Mexico,Eddy,Cementing,2013,0.006747,1
New Mexico,Eddy,Cementing,2013,0.006728,1
New Mexico,Eddy,Cementing,2013,0.006741,1
New Mexico,Eddy,Cementing,2013,0.00756,1
New Mexico,Eddy,Cementing,2013,0.006255,1
New Mexico,Eddy,Cementing,2013,0.00628,1
New Mexico,Eddy,Cementing,2013,0.006206,1
New Mexico,Eddy,Cementing,2013,0.006728,1
New Mexico,Eddy,Cementing,2013,0.008348,1
New Mexico,Eddy,Cementing,2013,0.009398,1
New Mexico,Eddy,Cementing,2013,0.0084,1
New Mexico,Eddy,Cementing,2013,0.00825,1
New Mexico,Eddy,Cementing,2013,0.0075,1
New Mexico,Eddy,Cementing,2013,0.007425,1
New Mexico,Eddy,Cementing,2013,0.00747,1
New Mexico,Eddy,Cementing,2013,0.006015,1
New Mexico,Eddy,Cementing,2013,0.007329,1
New Mexico,Eddy,Cementing,2013,0.006136,1
New Mexico,Eddy,Cementing,2013,0.018504,1
New Mexico,Eddy,Cementing,2013,0.00735,1
New Mexico,Eddy,Cementing,2013,0.007358,1
New Mexico,Eddy,Cementing,2013,0.007275,1
New Mexico,Eddy,Cementing,2013,0.007335,1
New Mexico,Eddy,Cementing,2013,0.007672,1
New Mexico,Eddy,Cementing,2013,0.005932,1
New Mexico,Eddy,Cementing,2013,0.00735,1
New Mexico,Eddy,Cementing,2013,0.006356,1
New Mexico,Eddy,Cementing,2013,0.007395,1
New Mexico,Eddy,Cementing,2013,0.006687,1
New Mexico,Eddy,Cementing,2013,0.00738,1
New Mexico,Eddy,Cementing,2013,0.00615,1
New Mexico,Eddy,Cementing,2013,0.006147,1
New Mexico,Eddy,Cementing,2013,0.007378,1
New Mexico,Eddy,Cementing,2013,0.007282,1
New Mexico,Eddy,Cementing,2013,0.006714,1
New Mexico,Eddy,Cementing,2013,0.006735,1
New Mexico,Eddy,Cementing,2013,0.00756,1
New Mexico,Eddy,Cementing,2013,0.006738,1
New Mexico,Eddy,Cementing,2013,0.006736,1
New Mexico,Eddy,Cementing,2013,0.007407,1
New Mexico,Eddy,Cementing,2013,0.00765,1
New Mexico,Eddy,Cementing,2013,0.00825,1
New Mexico,Eddy,Cementing,2013,0.00825,1
New Mexico,Eddy,Cementing,2013,0.007947,1
New Mexico,Eddy,Cementing,2013,0.00825,1
New Mexico,Eddy,Cementing,2013,0.00913,1
New Mexico,Eddy,Cementing,2013,0.007527,1
New Mexico,Eddy,Cementing,2013,0.009279,1
New Mexico,Eddy,Cementing,2013,0.0093,1
New Mexico,Eddy,Cementing,2013,0.00768,1
New Mexico,Eddy,Cementing,2013,0.008934,1
New Mexico,Eddy,Cementing,2013,0.00768,1
New Mexico,Eddy,Cementing,2013,0.012822,1
New Mexico,Eddy,Cementing,2013,0.012861,1
New Mexico,Eddy,Cementing,2013,0.012879,1
New Mexico,Eddy,Cementing,2013,0.010636,1
New Mexico,Eddy,Cementing,2013,0.012302,1
New Mexico,Eddy,Cementing,2013,0.011034,1
New Mexico,Eddy,Cementing,2013,0.011028,1
New Mexico,Eddy,Cementing,2013,0.012813,1
New Mexico,Eddy,Cementing,2013,0.012158,1
New Mexico,Eddy,Cementing,2013,0.014346,1
New Mexico,Eddy,Cementing,2013,0.011037,1
New Mexico,Eddy,Cementing,2013,0.012824,1
New Mexico,Eddy,Cementing,2013,0.012297,1
New Mexico,Eddy,Cementing,2013,0.01312,1
New Mexico,Eddy,Cementing,2013,0.013048,1
New Mexico,Eddy,Cementing,2013,0.012878,1
New Mexico,Eddy,Cementing,2013,0.012954,1
New Mexico,Eddy,Cementing,2013,0.013246,1
New Mexico,Eddy,Cementing,2013,0.01026,1
New Mexico,Eddy,Cementing,2013,0.010252,1
New Mexico,Eddy,Cementing,2013,0.011872,1
New Mexico,Eddy,Cementing,2013,0.013658,1
New Mexico,Eddy,Cementing,2013,0.013666,1
New Mexico,Eddy,Cementing,2013,0.013806,1
New Mexico,Eddy,Cementing,2013,0.013773,1
New Mexico,Eddy,Cementing,2013,0.013821,1
New Mexico,Eddy,Cementing,2013,0.013947,1
New Mexico,Eddy,Cementing,2013,0.013914,1
New Mexico,Eddy,Cementing,2013,0.013641,1
New Mexico,Eddy,Cementing,2013,0.013863,1
New Mexico,Eddy,Cementing,2013,0.013917,1
New Mexico,Eddy,Cementing,2013,0.013738,1
New Mexico,Eddy,Cementing,2013,0.013827,1
New Mexico,Eddy,Cementing,2013,0.013908,1
New Mexico,Eddy,Cementing,2013,0.013671,1
New Mexico,Eddy,Cementing,2013,0.01377,1
New Mexico,Eddy,Cementing,2013,0.013725,1
New Mexico,Eddy,Cementing,2013,0.013774,1
New Mexico,Eddy,Cementing,2013,0.01049,1
New Mexico,Eddy,Cementing,2013,0.010065,1
New Mexico,Eddy,Cementing,2013,0.01005,1
New Mexico,Eddy,Cementing,2013,0.010173,1
New Mexico,Eddy,Cementing,2013,0.010449,1
New Mexico,Eddy,Cementing,2013,0.01179,1
New Mexico,Eddy,Cementing,2013,0.016738,1
New Mexico,Eddy,Cementing,2013,0.011962,1
New Mexico,Eddy,Cementing,2013,0.010533,1
New Mexico,Eddy,Cementing,2013,0.01053,1
New Mexico,Eddy,Cementing,2013,0.010575,1
New Mexico,Eddy,Cementing,2013,0.010545,1
New Mexico,Eddy,Cementing,2013,0.010582,1
New Mexico,Eddy,Cementing,2013,0.010599,1
New Mexico,Eddy,Cementing,2013,0.010578,1
New Mexico,Eddy,Cementing,2013,0.01032,1
New Mexico,Eddy,Cementing,2013,0.00983,1
New Mexico,Eddy,Cementing,2013,0.009801,1
New Mexico,Eddy,Cementing,2013,0.011242,1
New Mexico,Eddy,Cementing,2013,0.009986,1
New Mexico,Eddy,Cementing,2013,0.009999,1
New Mexico,Eddy,Cementing,2013,0.0097,1
New Mexico,Eddy,Cementing,2013,0.009992,1
New Mexico,Eddy,Cementing,2013,0.009966,1
New Mexico,Eddy,Cementing,2013,0.010064,1
New Mexico,Eddy,Cementing,2013,0.00972,1
New Mexico,Eddy,Cementing,2013,0.010022,1
New Mexico,Eddy,Cementing,2013,0.009776,1
New Mexico,Eddy,Cementing,2013,0.009777,1
New Mexico,Eddy,Cementing,2013,0.003915,1
New Mexico,Eddy,Cementing,2013,0.011562,1
New Mexico,Eddy,Cementing,2013,0.00951,1
New Mexico,Eddy,Cementing,2013,0.009578,1
New Mexico,Eddy,Cementing,2013,0.0096,1
New Mexico,Eddy,Cementing,2013,0.012316,1
New Mexico,Eddy,Cementing,2013,0.012362,1
New Mexico,Eddy,Cementing,2013,0.0105,1
New Mexico,Eddy,Cementing,2013,0.0105,1
New Mexico,Eddy,Cementing,2013,0.0105,1
New Mexico,Eddy,Cementing,2013,0.011168,1
New Mexico,Eddy,Cementing,2013,0.0117,1
New Mexico,Eddy,Cementing,2013,0.011168,1
New Mexico,Eddy,Cementing,2013,0.01245,1
New Mexico,Eddy,Cementing,2013,0.011973,1
New Mexico,Eddy,Cementing,2013,0.010794,1
New Mexico,Eddy,Cementing,2013,0.012162,1
New Mexico,Eddy,Cementing,2013,0.012075,1
New Mexico,Eddy,Cementing,2013,0.010534,1
New Mexico,Eddy,Cementing,2013,0.011529,1
New Mexico,Eddy,Cementing,2013,0.016412,1
New Mexico,Eddy,Cementing,2013,0.016456,1
New Mexico,Eddy,Cementing,2013,0.009387,1
New Mexico,Eddy,Cementing,2013,0.007468,1
New Mexico,Eddy,Cementing,2013,0.007484,1
New Mexico,Eddy,Cementing,2013,0.0075,1
New Mexico,Eddy,Cementing,2013,0.015252,1
New Mexico,Eddy,Cementing,2013,0.01248,1
New Mexico,Eddy,Cementing,2013,0.01567,1
New Mexico,Eddy,Cementing,2013,0.012297,1
New Mexico,Eddy,Cementing,2013,0.009585,1
New Mexico,Eddy,Cementing,2014,0.009636,1
New Mexico,Eddy,Cementing,2014,0.00945,1
New Mexico,Eddy,Cementing,2014,0.01982,1
New Mexico,Eddy,Cementing,2014,0.011637,1
New Mexico,Eddy,Cementing,2014,0.011646,1
New Mexico,Eddy,Cementing,2014,0.010125,1
New Mexico,Eddy,Cementing,2014,0.00945,1
New Mexico,Eddy,Cementing,2014,0.01746,1
New Mexico,Eddy,Cementing,2014,0.00858,1
New Mexico,Eddy,Cementing,2014,0.018016,1
New Mexico,Eddy,Cementing,2014,0.014854,1
New Mexico,Eddy,Cementing,2014,0.016821,1
New Mexico,Eddy,Cementing,2014,0.014854,1
New Mexico,Eddy,Cementing,2014,0.013118,1
New Mexico,Eddy,Cementing,2014,0.011018,1
New Mexico,Eddy,Cementing,2014,0.013126,1
New Mexico,Eddy,Cementing,2014,0.0135,1
New Mexico,Eddy,Cementing,2014,0.015352,1
New Mexico,Eddy,Cementing,2014,0.01189,1
New Mexico,Eddy,Cementing,2014,0.011907,1
New Mexico,Eddy,Cementing,2014,0.011732,1
New Mexico,Eddy,Cementing,2014,0.011649,1
New Mexico,Eddy,Cementing,2014,0.017415,1
New Mexico,Eddy,Cementing,2014,0.015668,1
New Mexico,Eddy,Cementing,2014,0.013215,1
New Mexico,Eddy,Cementing,2014,0.013215,1
New Mexico,Eddy,Cementing,2014,0.012951,1
New Mexico,Eddy,Cementing,2014,0.017994,1
New Mexico,Eddy,Cementing,2014,0.015094,1
New Mexico,Eddy,Cementing,2014,0.012098,1
New Mexico,Eddy,Cementing,2014,0.012946,1
New Mexico,Eddy,Cementing,2014,0.012938,1
New Mexico,Eddy,Cementing,2014,0.015592,1
New Mexico,Eddy,Cementing,2014,0.016152,1
New Mexico,Eddy,Cementing,2014,0.0157,1
New Mexico,Eddy,Cementing,2014,0.01119,1
New Mexico,Eddy,Cementing,2014,0.011744,1
New Mexico,Eddy,Cementing,2014,0.013371,1
New Mexico,Eddy,Cementing,2014,0.01204,1
New Mexico,Eddy,Cementing,2014,0.011072,1
New Mexico,Eddy,Cementing,2014,0.010992,1
New Mexico,Eddy,Cementing,2014,0.012166,1
New Mexico,Eddy,Cementing,2014,0.011427,1
New Mexico,Eddy,Cementing,2014,0.011058,1
New Mexico,Eddy,Cementing,2014,0.012375,1
New Mexico,Eddy,Cementing,2014,0.01102,1
New Mexico,Eddy,Cementing,2014,0.00795,1
New Mexico,Eddy,Cementing,2014,0.015646,1
New Mexico,Eddy,Cementing,2014,0.015609,1
New Mexico,Eddy,Cementing,2014,0.015636,1
New Mexico,Eddy,Cementing,2014,0.015609,1
New Mexico,Eddy,Cementing,2014,0.01561,1
New Mexico,Eddy,Cementing,2014,0.015621,1
New Mexico,Eddy,Cementing,2014,0.0157,1
New Mexico,Eddy,Cementing,2014,0.01554,1
New Mexico,Eddy,Cementing,2014,0.015434,1
